项目申报专员
人事经理
人事主管
专利代理人
总经理助理
文员（良庆区）
文员（青秀区）
行政助理
培训师
邀约文员
副总经理
行政助理
司机（A1）
总经理助理（钉钉）
人事实习生
人力资源实习生
人力资源专员
行政前台（双休）
运营主管
人事主管
人力资源专员
人资主管
前台顾问
线缆副总经理
总经理
人力资源专员
销售内勤
专职司机（退伍军人）
招聘专员
营销总监
营销副总经理
营销总经理
经理助理
培训主管
办公室主任
人事主管
行政前台
行政前台
行政文员
经理助理
人事专员（产业园公司）
人力资源管理
销售经理
门店运营中心总监
销售内勤
招聘顾问
新媒体运营总监
副总经理
总经理
HRBP-人事专员（餐饮方向）
副总经理
品牌运营中心总监
客户专员
招聘岗
行政后勤管理员
客服楼管/客服前台
培训文化专员
人力资源专员（柳州）
人力资源专员
风险管理部副经理（法律合规方向）
美食主播
服务顾问助理
国家开发银行驾驶员
服务顾问
招聘专员
商务资料员
人力资源经理
行政主管
企业文化专员（残疾人岗）
总经理秘书
企划主管
行政主管
美容培训师
行政助理
劳务员（扶绥）
采购文员
综合秘书
资质专员
行政管理实习生
客服前台（南宁万象城）
招聘专员
人力专员
人事行政专员
合约主管
资质专员
经理助理
主管助理
外勤文员
电话催收（双休）
贷后催收专员（双休）
行政招生助理
人事专员
数据统计核算文员
实习网络招聘人事专员
在线客服人事专员
办公室主任
高级猎头顾问
人力资源
人力资源管理
人事专员
人事行政经理
招聘专员
行政人事专员（双休）
越南语语言助理（双休）
柬埔寨语语言助理（双休）
老挝语语言助理（双休）
缅甸语语言助理（双休）
印度尼西亚语语言助理（双休）
马来西亚语语言助理（双休）
社区经营主管-柳州（柳江）
行政前台
网络招聘人事专员
人事文员
人事招聘专员
网络招聘专员
招聘人事专员
组训岗（百色）
企划督导岗（百色）
企管经理
电话文员（急聘）
人事行政助理
前台客服
人力资源
行政管理
日语文员
总经办专员/总经理助理
电网资料员（防城）
日语办公室文员
日语经理助理
人力资源总监
人事综合岗
前台接待
总工办主任
护理主任
行政人事
总经理助理
货运司机
行政司机
形象岗礼宾员
人事行政专员
人事行政助理
培训项目专员
人事助理
双休行政人事主管
行政助理
行政文秘
行政专员
培训专员
前台接待（江南区）
总经理秘书
商务接待
人事行政专员
行政专员
业务外勤
采购内勤员
人事行政主管
薪酬绩效核算专员
人事专员
单证主管
文员
培训专员
文员
招聘经理（高级人才招聘）
人事猎头招聘
文员
培训讲师
前台导医
人事主管
人事专员
招聘顾问(梧州)
行政文员
薪酬专员
培训支持岗
协会行政秘书（助理）
人力资源主管
行政专员
规划主管（主任）
总经理助理
文员
党建岗
总经理
总经理
人事主管
行政前台
行政主管
行政前台
文案专员
总经理助理
招聘专员
家装材料文员
行政助理
搅拌站总经理（宜州）
人事行政专员（玉林博白）
协会行政秘书
写字楼大堂前台
劳资员
行政文员
项目办文员
董事长秘书
水土保持方案编制
水资源延续取水论证报告编制技术人员
水资源防洪评价报告编制技术人员
地质灾害评估报告编制技术人员
水土保持方案编制技术人员
使用林地可行性研究报告编制技术人员
评审专家
地质灾害评估报告编制人员
水资源报告编制人员
人事行政经理
人事主管
办公室秘书
综合办主任
工程文员（龙光世纪）
行政文员
人事主管（急）
人事专员
总经理助理
生产监察员
人事行政经理（五象店）
综合文员
项目经理
行政文员
电话客服（双休柳州分公司）
人事专员
人事主管
行政司机
熟手会计（梧州分公司）
前台运营岗
人事主管
运营总监
培训经理
总经理助理
案场文员（南宁）
总经办秘书
人事行政经理
前厅服务员
精品前台接待
新车库管员
标书主管
董事长助理
人力行政专员(前台）
人力行政专员
标书主管
董事长助理
客服前台
仓库文员
副总经理
猎头专员（双休）
餐饮总经理
人事
人力资源管理教师
